track_id,artist,genre,chorus_ratio,syllable_density,sentiment_score,flesch_kincaid_readability,lsa_component_1,lsa_component_2,lsa_component_3
Pop_007,PopArtist_3,Pop,0.5561078098506317,8.032465260551147,0.29612600680919726,77.57882963566874,0.6334555745933114,-0.3538347328093904,0.22190971407311422
Pop_008,PopArtist_3,Pop,0.48873170267146687,6.073069528421917,0.5880949287876399,63.79366329965464,-0.5121938206671449,-0.12628407569658015,-0.6238915909824247
Pop_009,PopArtist_3,Pop,0.5316205651965817,5.5698586220393675,0.5119911026606032,80.65370288643045,0.7206366445330578,-0.7179310755897197,0.5815818760774798
Pop_010,PopArtist_3,Pop,0.45051165305097934,6.018491348952049,0.6924206948526541,80.99529847786735,-0.30010843857939734,0.03490104249500946,-0.1926567984308801
Pop_011,PopArtist_3,Pop,0.45567586726256243,7.6621306745210465,0.9172033632290704,73.81092250586576,1.0665166873281333,-0.9760438997612509,-0.07589254751779166
Pop_012,PopArtist_3,Pop,0.47941586032422884,7.2809918677350325,0.47546009603588124,78.95938874821363,-0.2465004673294164,-0.29468237847210577,0.4248010485105123
Pop_013,PopArtist_3,Pop,0.4678507742982524,6.307090404739346,0.7799199750866501,81.53649760438304,0.40643105941948005,0.3148144209618061,-0.41449750546103614
Pop_014,PopArtist_3,Pop,0.4219909479901515,7.747293605123262,0.7220740530866929,79.89549203017926,0.058663691654391,0.6388324478942125,-0.29578569441791497
Pop_015,PopArtist_3,Pop,0.4773548690585019,6.797807347566106,0.5564637593545559,85.49388425993595,0.4127081744940149,0.40675481800031926,0.6527394035771645
Pop_001,PopArtist_4,Pop,0.451050192081638,7.6819529712949635,0.5379466486813088,81.62083176244221,-0.06507152718384229,0.048497982496359095,0.2975785127184568
Pop_002,PopArtist_4,Pop,0.4090889658383264,9.09238727568546,0.3987965237000596,73.92905693606134,0.5790554367500339,0.39583134698146794,0.31205990852607757
Pop_003,PopArtist_4,Pop,0.481417275463214,6.987753227153085,0.42054912570283365,80.37902279096863,-0.33858085575605584,0.4875598667088756,-0.07352869075106933
Pop_004,PopArtist_4,Pop,0.4087251401603744,6.678614158347006,0.6825862908551248,77.18137723598012,-0.4111101977832157,0.12184360574595615,0.12248328555436139
Pop_005,PopArtist_4,Pop,0.42465284123144353,6.528961694381677,0.6464099874715272,72.75957829251338,-0.7037318871882776,-0.359222110626218,-0.10672357585592362
Pop_006,PopArtist_4,Pop,0.4655453782799002,8.475356216949551,0.7715319246404039,79.20030735018287,-0.009508103951344415,-0.5012646823189044,-0.009256567996194965
Pop_007,PopArtist_4,Pop,0.4355670680539931,7.32271856033809,0.4345538112895354,82.59673257120586,0.7663694565012888,-0.0543800742284288,0.20085586104947073
Pop_008,PopArtist_4,Pop,0.48450719958555566,6.5987795281141635,0.6448184963620833,80.06296200390898,0.04883804927441586,-0.38650489192773324,0.012255087129471357
Pop_009,PopArtist_4,Pop,0.4748999145622725,8.451143607795041,0.7918541652170413,90.76591228755778,-0.38367378144402475,0.4361603183603391,0.09167100286917587
Pop_010,PopArtist_4,Pop,0.5594901466608836,6.191701714644848,0.43205563156384474,77.0030367727799,-1.0619478621549034,-0.2628775108403805,-0.379566330776849
Pop_011,PopArtist_4,Pop,0.4575196893238104,7.3417559757771595,0.9752341678431773,84.75211919093024,-0.28845182783120155,-0.449207335674179,0.24595958575325286
Pop_012,PopArtist_4,Pop,0.3839883396489679,8.831458765854354,0.8358880241442574,77.65412173947648,-0.8565672645454387,0.6769361870827064,-0.05726992262630894
Pop_013,PopArtist_4,Pop,0.5118908155986731,5.405572341205633,0.4801249954092454,80.02621849859092,0.023490296882371028,-0.22503273573962182,0.3114249661737494
Pop_014,PopArtist_4,Pop,0.3966189785308703,6.857620514978707,0.6240591263423797,82.57219417029374,0.3558074390444449,-0.5623210459189346,-0.7670570853678111
Pop_015,PopArtist_4,Pop,0.5138838410949255,7.332314011979592,0.4503026926886893,87.75575987761262,0.05783731714642933,0.5896485920319132,0.033759240705054476
Roc_001,RockArtist_1,Rock,0.45303739624409933,8.255340842443204,-0.27468924454372207,77.77256760763484,0.8226879747925737,0.7843157787661743,-0.6324617302900523
Roc_002,RockArtist_1,Rock,0.38430257299992193,7.558424486849588,-0.7276218459269344,60.5339318986738,-0.5196160888800503,-0.034703417222278876,0.20877112789798116
Roc_003,RockArtist_1,Rock,0.4251178526048014,6.574094780419776,0.2885846636713875,58.95918833428087,-0.3516912196775773,0.07222615055169061,0.04203272446965364
Roc_004,RockArtist_1,Rock,0.3483652625952953,4.432557899960123,-0.22673601185383654,59.56424399596118,0.8348362744150193,0.28329912304842414,-0.6199398931636776
Roc_005,RockArtist_1,Rock,0.3243066541331653,5.440786478111049,-0.21880372918195157,77.6411385640099,0.007136976832228137,0.3520232577589222,-0.4151288091862204
Roc_006,RockArtist_1,Rock,0.31035635838688275,6.392969640045442,-0.5105726967258122,65.57080555722254,-0.09893894629442423,1.0823625664581946,-0.1323682240141357
Roc_007,RockArtist_1,Rock,0.3150137246003707,6.713979910734222,-0.23369841490724896,68.23224320373421,0.8070833500217126,0.47875385502365253,-0.41525057380526376
Roc_008,RockArtist_1,Rock,0.321209087967766,6.224948302848356,-0.8905763494206755,57.878471502411585,1.1834371337222622,0.9224838567506418,-0.2745180197781891
Roc_009,RockArtist_1,Rock,0.3788278481527883,6.811250154543536,0.7236642425365714,78.9565992914766,0.43604120425961673,-0.3777702203002129,-0.9532231601287863
Roc_010,RockArtist_1,Rock,0.3601731817933611,5.743649254715697,-0.6266761128793022,64.82741692605978,-0.04077400180719748,0.9435708175362824,0.29081987847472524
Roc_011,RockArtist_1,Rock,0.3496013679341691,7.979944138890026,-0.17678950770571453,63.10972638937389,1.2615620386348287,0.36945502184232937,-0.6686230771632282
Roc_012,RockArtist_1,Rock,0.3404830660958196,5.624381746615243,-0.6148399192893008,77.40942038025312,1.4547083202350652,-0.5992837869095706,0.13148461834528544
Roc_013,RockArtist_1,Rock,0.31746787154390865,6.012874616235304,-0.3777181772716608,63.08807384256147,0.5242608139724135,-0.3154750582055189,-0.014771587110080586
Roc_014,RockArtist_1,Rock,0.34748809452754315,6.26105195313359,-0.47226909861247934,65.38582935545334,0.877695612912878,0.35045859381219036,-0.6387776223992755
Roc_015,RockArtist_1,Rock,0.3549666152714613,7.251387123371789,-0.7008215843364116,74.34688153903949,0.16868812052707666,0.3852993342965797,-0.5316295782712585
Roc_001,RockArtist_2,Rock,0.25975589496677404,4.872457562116837,-0.18557451600158542,72.07778001377186,0.04784168744779571,0.41929622938868694,-0.98076003113448
Roc_002,RockArtist_2,Rock,0.3466960100676342,5.288983800237544,-0.39555083234064775,70.37918937053131,0.0697933173580238,-0.09227777211491267,0.35314640460722024
Roc_003,RockArtist_2,Rock,0.32115540652384256,7.335692112065142,-0.5389120563972855,74.23843342332226,1.2207843103289502,-1.1358222500636446,-0.5484476277352384
Roc_004,RockArtist_2,Rock,0.378853606359027,6.296954613957007,-0.08865623798860736,65.16811850627343,0.5432948937364499,0.022161382303960267,0.43389103082990366
Roc_005,RockArtist_2,Rock,0.3627210421650606,6.837602662075202,-0.3235630898367402,66.09915020742005,0.2837209060901895,0.29722607118914846,-0.3604922404101315
Roc_006,RockArtist_2,Rock,0.36448874284482063,8.57540079864544,0.06133741102950768,67.39181174265727,1.1006069610819724,-0.10403768651077569,-1.1690622675889268
Roc_007,RockArtist_2,Rock,0.29959568445412976,4.629208078974145,-0.3054540452123926,70.14734703351641,1.3382186561376415,0.2634636868820813,-0.25955026440443213
Roc_008,RockArtist_2,Rock,0.3914702790591744,4.288864690992115,-0.12931563256743023,76.16692155109574,-0.23929312288992077,0.6718770216034645,0.019248203747207066
Roc_009,RockArtist_2,Rock,0.3292356043049599,7.132781866106285,0.4812078573413187,71.45493004046796,0.6241102931501681,-0.12968044977012205,-0.5749221847323959
Roc_010,RockArtist_2,Rock,0.39151679082721225,5.6439161740911326,-0.17853012883418226,66.17874042587907,0.739489912873196,0.2668310526434742,0.3687699721289496
Roc_011,RockArtist_2,Rock,0.32449918005726264,6.230125064706629,-0.49362911473469223,66.4456539193911,0.6886502465224261,0.4784943083226759,-0.6110826620888127
Roc_012,RockArtist_2,Rock,0.393480296005283,7.8556378588049505,-0.07596952903288975,85.01436650046453,0.11310540044821349,-0.5223273516557085,-1.0393601244521393
Roc_013,RockArtist_2,Rock,0.42480221557445913,7.154365656354058,-0.21667540127313653,72.23974901055857,-0.06274452364918826,1.3228759898084133,-0.08538940901238624
Roc_014,RockArtist_2,Rock,0.35546973973024465,7.225766623898692,-0.05569723047898606,71.79107219423305,0.10476277227734404,0.33573417856799787,0.7910122482375168
Roc_015,RockArtist_2,Rock,0.4172710023077489,8.093186626639397,-0.3533647029293555,62.08316143793135,0.4371065399501759,0.1278624561443473,0.39709575923547424
Roc_001,RockArtist_3,Rock,0.265376768514259,8.029550319460613,-0.24740236957369682,66.58495144042064,-0.00605218763008375,-0.7274283359328847,0.26158529198095726
Roc_002,RockArtist_3,Rock,0.3536658983594202,5.210039100258946,-0.5885236316190848,67.31372240567897,1.3345107626446966,-0.029795675681802386,-0.9015714765590531
Roc_003,RockArtist_3,Rock,0.33771284679570274,6.22727643025233,-1.0,69.5656410678575,0.38453273489566103,0.4481031824067092,0.7744780474726726
Roc_004,RockArtist_3,Rock,0.4063282514773878,6.231111309445169,-0.5319577726225011,90.58687842599889,0.5296092170072442,0.1069646459564731,-0.16206254355500163
Roc_005,RockArtist_3,Rock,0.3599042380383927,6.355639588076057,-0.37209860206407086,65.62512847007686,0.4836233648920008,-0.17171238556688248,-0.5064228913385822
Roc_006,RockArtist_3,Rock,0.35532151138459483,6.245022782579145,0.25119789657480657,48.792241532855904,1.0457534259612309,0.7230425962488145,-1.1866951162040746
Roc_007,RockArtist_3,Rock,0.33286562029598254,6.128559134004209,-0.6222535084153464,63.777466499273,-0.055287922732914385,0.9761352217118113,0.3178391965737306
Roc_008,RockArtist_3,Rock,0.4135777547497079,7.2216720640432355,-0.5387155313651688,65.80383786976181,0.7446872806139591,-0.5110639044459727,0.20649921508619404
Roc_009,RockArtist_3,Rock,0.3379837300920932,6.125179192450402,0.013287990461047422,73.55410649188832,0.31951691709046004,0.679664901682124,-0.6905316637999487
Roc_010,RockArtist_3,Rock,0.38079678034721315,7.093101257968383,-0.2928639317941971,72.60906417793694,-0.12555678819265148,0.5620135096034505,-0.2424510682214945
Roc_011,RockArtist_3,Rock,0.323863848974048,7.5490092258368895,-0.4113031071628278,58.732309629091525,-0.27831458676195187,0.4030049756728198,-0.7902146762481416
Roc_012,RockArtist_3,Rock,0.4377397090992182,4.418070592116278,0.3089369104870114,71.68813973762094,0.45164344406480383,-0.17245954340447486,0.049568057176035435
Roc_013,RockArtist_3,Rock,0.3481182648787576,7.603301882016521,-0.16573170540138812,71.20241409169502,0.31819389389307207,0.07152718813946628,0.0039008844460295955
Roc_014,RockArtist_3,Rock,0.2644915803671687,5.151814577894287,0.022979228206814473,71.36692350502354,0.4080083318236604,0.10921696653269658,0.023790852680835528
Roc_015,RockArtist_3,Rock,0.3230120159845319,5.721695274597687,-0.14124642347069555,62.17301777907974,0.704126377857236,-0.7512918021189202,0.3645778186628218
Roc_001,RockArtist_4,Rock,0.37362987412065213,6.756029734313875,0.09480729518365416,83.32379555570061,1.0071850325090652,-0.8204371156658227,-0.7897884833678508
Roc_002,RockArtist_4,Rock,0.31875907111521606,6.526091050210834,-0.04470229385926311,64.19404949477227,0.5933833822385391,-0.2776914661766613,-0.4557589014959741
Roc_003,RockArtist_4,Rock,0.27966694515758883,5.576766753889096,-0.6055053816849001,62.19301397618134,1.0268208983039198,-0.37469944441597147,1.1661910324186955
Roc_004,RockArtist_4,Rock,0.37466589504404446,6.684836123694874,-0.45750733405436406,75.60247903527193,0.21218108688111303,0.16100490732268072,1.1300422691343974
Roc_005,RockArtist_4,Rock,0.3451970050137675,7.649273326285676,-0.41095292753776624,69.7200920760243,1.385400317817755,-0.2134835288938837,0.7562242789984643
Roc_006,RockArtist_4,Rock,0.38538759677277373,5.937533224105732,-0.010277678283343722,77.78043559701383,0.8109049811085982,-0.6851123599452282,-0.5135685879124343
Roc_007,RockArtist_4,Rock,0.33762406822242474,6.425566570899954,-0.013798370734796617,71.42160800746603,-0.16767217935505063,0.2900989255029816,0.15529287264191158
Roc_008,RockArtist_4,Rock,0.377989522396552,7.580780725554622,0.050176646364671174,73.6734406338275,0.4649171442706765,-0.7304804667579957,0.06480910956629293
Roc_009,RockArtist_4,Rock,0.36038438435815556,6.771578837195373,-0.5830245727460928,61.3515476767339,1.0265764266664519,0.08022242307167249,0.19075034868631222
Roc_010,RockArtist_4,Rock,0.351415918806523,6.5297561394957455,0.08148514179279931,65.87164217426101,0.5480603884704917,-0.13113764435252123,-0.3672481137161578
Roc_011,RockArtist_4,Rock,0.334541393826568,6.722133771633713,-0.3436245864990432,80.04604900458817,0.052696348890248046,0.006564177919320485,-0.3698655291370875
Roc_012,RockArtist_4,Rock,0.4223488942176866,6.696554776511575,0.10955336184059045,58.11551701570423,0.6335251329346294,0.5448153978117185,-0.1088580053622879
Roc_013,RockArtist_4,Rock,0.4032740187532675,5.982711549899628,0.22280423205567396,88.391184988954,0.31858071978017044,-0.12275126070038589,0.5766922385588504
Roc_014,RockArtist_4,Rock,0.4289786072865356,5.977139972846731,-0.3260560451287572,67.74572312911594,-0.17222525551713852,-0.35932597324209914,-0.652070383376034
Roc_015,RockArtist_4,Rock,0.3116101217447935,6.465315112613219,-0.1297355802390438,82.40400394251262,0.0008229796306045145,0.5921611992382919,-0.2569944221127545
Rap_001,RapArtist_1,Rap,0.24752681451737835,13.012229238249905,-0.23681660646868954,53.82409746184051,1.083226104106528,0.44622563200407456,-0.15541567804609094
Rap_002,RapArtist_1,Rap,0.3727650069955447,11.043390023623026,-0.05929908650054527,43.76859473575236,0.7222614404198726,-0.11869356365325884,0.2945082655537759
Rap_003,RapArtist_1,Rap,0.3210252123994928,11.143880559375786,-0.1497066719312686,54.71415556386404,0.7238884778595144,0.5164659088777555,-0.19853848957435014
Rap_004,RapArtist_1,Rap,0.17421279425013841,14.321257801995092,0.6387633019286565,43.87211309515614,0.806149220032008,0.3429326953624525,-0.1327716050064875
Rap_005,RapArtist_1,Rap,0.28292721363364154,15.0,0.04691583175178519,42.01702755461546,0.3103403859927364,-0.16546501997095953,-0.3165634864368985
Rap_006,RapArtist_1,Rap,0.33972789317588936,11.223583051445743,0.16713638549166954,49.83577103927248,1.594196636724042,1.4634662129368108,-0.5654343864601603
Rap_007,RapArtist_1,Rap,0.22552802787408888,13.566241315603609,0.3045674468878934,68.46707325736034,1.2919640926629818,0.020353954606470243,-0.004672584653845346
Rap_008,RapArtist_1,Rap,0.3054351790291454,13.230723271796046,0.2521822093321893,60.666746895891535,1.5846477952228364,0.8910794955187635,0.024354943794821338
Rap_009,RapArtist_1,Rap,0.2416440959841573,12.220070529649984,0.46195268995250705,41.83064329012764,1.1843366544364506,0.003330593836319673,-0.28562758853259124
Rap_010,RapArtist_1,Rap,0.31392259313036497,12.286648602029855,0.11393096444684465,36.40143859020081,1.3731267830136105,0.5227420905705378,0.7816273616527301
Rap_011,RapArtist_1,Rap,0.23461108825234997,12.32872549149591,0.17481510511322657,65.77453279763475,0.952352233806524,0.3395107628851696,0.003948254858269606
Rap_012,RapArtist_1,Rap,0.2593304561578179,11.330349578174207,0.1582269978694923,60.73631749859772,0.4867423502944699,0.266484837073438,-0.6500604074695866
Rap_013,RapArtist_1,Rap,0.30975233144624215,9.715219642824337,-0.0676765541814765,53.772118750645205,1.78276201461717,0.1671248694635061,-0.5775997633465992
Rap_014,RapArtist_1,Rap,0.3440578534720295,9.827979149375635,-0.5596417869860246,54.40014450053332,0.7489728878236944,-0.3106164085653566,0.05417822364967667
Rap_015,RapArtist_1,Rap,0.2621900356885599,11.153882053894908,-0.2840913196012683,58.724573282801444,1.3251005889793306,0.15041206811030855,0.6233184980238329
Rap_001,RapArtist_2,Rap,0.19649576168369237,9.711712243612892,-0.1075724209643733,49.54413983644502,1.1216697246613458,0.07938197107183508,-0.12397230174285159
Rap_002,RapArtist_2,Rap,0.18742302879047779,14.165646906109888,0.07535464648222936,61.172958315881274,1.171362673188852,0.42837660957689194,-0.015116359883898034
Rap_003,RapArtist_2,Rap,0.27238542800086574,12.964084139801315,0.4987457590397294,51.9652116970147,1.3545018787942562,0.15513215285638665,0.4200586077247364
Rap_004,RapArtist_2,Rap,0.2161803848970365,14.701410649366224,0.08795261480669699,35.69224897881952,1.0640522074553946,-0.1405258287374404,0.12032177449436204
Rap_005,RapArtist_2,Rap,0.21736880103488046,11.33072485017783,-0.46686221928365934,45.47693680750923,-0.21193966331447833,-0.5919514117428617,0.0802073280721487
Rap_006,RapArtist_2,Rap,0.2892900079325416,12.638186342677447,-0.19009284293876386,49.5228864385802,0.9981987304547157,-0.37918234459627137,0.4516991508835753
Rap_007,RapArtist_2,Rap,0.2938681145287836,11.668553739255504,0.10806575169835923,52.08382807947552,-0.02086743421214532,0.07641130873970155,-0.6409921239988993
Rap_008,RapArtist_2,Rap,0.1999189995052542,11.578349560671068,0.6393059580548567,56.4084286126701,0.7144105051086016,0.4862913906780793,0.3996777182930011
Rap_009,RapArtist_2,Rap,0.29623168414563844,12.08944555488026,-0.09408103331167217,56.982233136135896,1.1967426927108749,0.6475966100138661,0.01758590084098477
Rap_010,RapArtist_2,Rap,0.30247763576596676,11.197147182659148,0.49521821969029767,51.975996046923996,2.0376304363126327,-0.14459390904478392,0.5679819015826246
Rap_011,RapArtist_2,Rap,0.2598955391731324,11.022872994578327,-0.04516575021629646,46.7965269180568,1.2120829732009581,0.4614177440177498,-0.5868500019692895
Rap_012,RapArtist_2,Rap,0.24878227038695086,15.0,0.6182629510302133,54.36323669674032,1.0190017390841002,0.2600156633591307,0.00675898636520833
Rap_013,RapArtist_2,Rap,0.19886037174007973,11.613935193864982,-0.4005752221632768,53.992231226052795,1.3235979698513705,-0.04159323114968699,0.48699338164501643
Rap_014,RapArtist_2,Rap,0.18871171684988294,9.80343767968527,0.16733554556799163,60.470983026121544,1.8419638457289342,-0.029442131434469998,0.23934041671564782
Rap_015,RapArtist_2,Rap,0.24807457652496465,11.74105905008877,0.3650979812460017,56.5232287841342,0.2118039215078753,0.9382701748629478,0.3900456770737258
Rap_001,RapArtist_3,Rap,0.21872186492452353,12.593705300156113,0.24820905588482164,52.60673765823907,0.7248474230772899,-0.13581168396902576,-0.3127770354957226
Rap_002,RapArtist_3,Rap,0.3086364509629682,12.815400231891648,-0.01118429962583177,57.716987106483444,-0.42427131031503773,0.7743828501860517,-1.1698568893890497
Rap_003,RapArtist_3,Rap,0.2318779529298434,10.320495158060783,-0.28840444271627175,61.608267873785195,0.7661493993440543,0.3732519408653579,-0.32346028943959204
Rap_004,RapArtist_3,Rap,0.2738520413611561,12.115232836590383,-0.28489766725657084,59.9626681944714,0.7531217084193438,-0.5782909493298756,-0.5140575804829562
Rap_005,RapArtist_3,Rap,0.32503798953171553,13.275332613170239,-0.00459564032235775,46.50742295681571,0.8391824743913087,1.2383739917804204,-0.10903227388422332
Rap_006,RapArtist_3,Rap,0.2715020823595535,13.545425181047763,0.17163674770795406,47.40957854179297,0.9018250754575109,0.16419937029296805,-0.3186111182549208
Rap_007,RapArtist_3,Rap,0.286381477181849,12.07791882871095,0.31979202316467376,49.19283419891418,1.0393175951580453,-0.7991003422660539,0.15816383735124073
Rap_008,RapArtist_3,Rap,0.2673244237948996,13.497015164789477,-0.7688766134581068,70.88374704780728,0.9302051859224131,0.7540914083687582,-0.8199529635627654
Rap_009,RapArtist_3,Rap,0.28063869525312846,10.419876655239516,-0.08713068820874154,69.14031353866787,0.9046587996183267,0.3087164365898615,0.1350338653443771
Rap_010,RapArtist_3,Rap,0.2747840943986302,12.225628357715365,0.20948830073986763,74.03415585238275,0.9711906014832073,0.30054952335748375,0.22532719800380602
Rap_011,RapArtist_3,Rap,0.3052762966478992,13.78054545834057,0.29161906660875536,38.569950872695166,1.816715766150548,-0.373172696509344,-0.14868226738048337
Rap_012,RapArtist_3,Rap,0.2122862074990321,11.90379248011051,0.19862872309104412,53.21357215450273,1.2109603771176425,1.0068556345293236,-0.07323284924301007
Rap_013,RapArtist_3,Rap,0.23779216823546756,13.446130752432536,0.4568411466773922,37.72392184863008,1.298700034924929,0.5505863711554492,-0.44878175167999595
Rap_014,RapArtist_3,Rap,0.31878534066558095,11.77491661945121,0.1376729360414627,48.2692817571613,1.0077895237907337,-0.3481375434476009,-1.0200254412971472
Rap_015,RapArtist_3,Rap,0.3297252531612486,10.729557977522509,-0.1974177048368921,28.466098863962852,0.6805191261552489,-0.46154489670374915,0.5210075800681846
Rap_001,RapArtist_4,Rap,0.3004908544671317,10.967774482233414,0.7757307416032926,59.81765486991594,0.8375843082456887,-1.0497028574367866,0.8454712862953708
Rap_002,RapArtist_4,Rap,0.1805213766618202,9.531901879564662,0.4067711296028921,74.39752406339272,1.692136409255259,0.4819545600261798,-0.0026228291673570103
Rap_003,RapArtist_4,Rap,0.2926707779390154,13.138392884680147,0.18435742719081274,51.04201103951876,0.9687034360502388,-0.17698229443333813,-0.440337538433387
Rap_004,RapArtist_4,Rap,0.16535215929023073,11.852490559807876,-0.1965773321452752,38.964106827842286,1.0899470755767393,0.8960011431722996,0.15915830300115652
Rap_005,RapArtist_4,Rap,0.17147496981884114,10.515557795144494,0.38223135639646477,40.175126064616904,0.8876834250014877,0.47502604951227595,-0.7841722274318177
Rap_006,RapArtist_4,Rap,0.25526877530729797,9.998961757622693,-0.08041029318536408,53.19781934142537,0.20350313323416536,0.4202373689801995,-0.3098188994633406
Rap_007,RapArtist_4,Rap,0.2776244977208574,12.335871201096992,0.5092421289921533,51.25224502647907,0.7852972294373735,0.2611487515161419,-0.028350985481806035
